year,round,from_country_id,to_country_id,total_points
2010,semi-final-1,ba,al,7
2010,semi-final-1,ba,ru,2
2010,semi-final-1,ba,ba,0
2010,semi-final-1,ba,by,0
2010,semi-final-1,ba,md,0
2010,semi-final-1,ba,fi,0
2010,semi-final-1,ba,mt,6
2010,semi-final-1,ba,pl,0
2010,semi-final-1,ba,ee,1
2010,semi-final-1,ba,mk,10
2010,semi-final-1,ba,sk,5
2010,semi-final-1,ba,lv,0
2010,semi-final-1,ee,be,8
2010,semi-final-1,ee,gr,2
2010,semi-final-1,ee,is,7
2010,semi-final-1,ee,pt,5
2010,semi-final-1,ee,rs,1
2010,semi-final-1,ee,al,0
2010,semi-final-1,ee,ru,12
2010,semi-final-1,ee,ba,0
2010,semi-final-1,ee,by,4
2010,semi-final-1,ee,md,0
2010,semi-final-1,ee,fi,10
2010,semi-final-1,ee,mt,3
2010,semi-final-1,ee,pl,0
2010,semi-final-1,ee,ee,0
2010,semi-final-1,ee,mk,0
2010,semi-final-1,ee,sk,0
2010,semi-final-1,ee,lv,6
2010,semi-final-1,fi,be,10
2010,semi-final-1,fi,gr,8
2010,semi-final-1,fi,is,7
2010,semi-final-1,fi,pt,6
2010,semi-final-1,fi,rs,0
2010,semi-final-1,fi,al,4
2010,semi-final-1,fi,ru,3
2010,semi-final-1,fi,ba,0
2010,semi-final-1,fi,by,0
2010,semi-final-1,fi,md,0
2010,semi-final-1,fi,fi,0
2010,semi-final-1,fi,mt,1
2010,semi-final-1,fi,pl,0
2010,semi-final-1,fi,ee,12
2010,semi-final-1,fi,mk,0
2010,semi-final-1,fi,sk,2
2010,semi-final-1,fi,lv,5
2010,semi-final-1,fr,be,10
2010,semi-final-1,fr,gr,4
2010,semi-final-1,fr,is,5
2010,semi-final-1,fr,pt,8
2010,semi-final-1,fr,rs,12
2010,semi-final-1,fr,al,2
2010,semi-final-1,fr,ru,0
2010,semi-final-1,fr,ba,6
2010,semi-final-1,fr,by,1
2010,semi-final-1,fr,md,3
2010,semi-final-1,fr,fi,0
2010,semi-final-1,fr,mt,0
2010,semi-final-1,fr,pl,7
2010,semi-final-1,fr,ee,0
2010,semi-final-1,fr,mk,0
2010,semi-final-1,fr,sk,0
2010,semi-final-1,fr,lv,0
2010,semi-final-1,de,be,12
2010,semi-final-1,de,gr,8
2010,semi-final-1,de,is,6
2010,semi-final-1,de,pt,10
2010,semi-final-1,de,rs,4
2010,semi-final-1,de,al,5
2010,semi-final-1,de,ru,1
2010,semi-final-1,de,ba,0
2010,semi-final-1,de,by,0
2010,semi-final-1,de,md,0
2010,semi-final-1,de,fi,3
2010,semi-final-1,de,mt,2
2010,semi-final-1,de,pl,7
2010,semi-final-1,de,ee,0
2010,semi-final-1,de,mk,0
2010,semi-final-1,de,sk,0
2010,semi-final-1,de,lv,0
2010,semi-final-1,gr,be,10
2010,semi-final-1,gr,gr,0
2010,semi-final-1,gr,is,8
2010,semi-final-1,gr,pt,0
2010,semi-final-1,gr,rs,7
2010,semi-final-1,gr,al,12
2010,semi-final-1,gr,ru,3
2010,semi-final-1,gr,ba,5
2010,semi-final-1,gr,by,6
2010,semi-final-1,gr,md,4
2010,semi-final-1,gr,fi,0
2010,semi-final-1,gr,mt,2
2010,semi-final-1,gr,pl,0
2010,semi-final-1,gr,ee,1
2010,semi-final-1,gr,mk,0
2010,semi-final-1,gr,sk,0
2010,semi-final-1,gr,lv,0
2010,semi-final-1,is,be,12
2010,semi-final-1,is,gr,8
2010,semi-final-1,is,is,0
2010,semi-final-1,is,pt,7
2010,semi-final-1,is,rs,3
2010,semi-final-1,is,al,10
2010,semi-final-1,is,ru,0
2010,semi-final-1,is,ba,0
2010,semi-final-1,is,by,0
2010,semi-final-1,is,md,0
2010,semi-final-1,is,fi,6
2010,semi-final-1,is,mt,4
2010,semi-final-1,is,pl,0
2010,semi-final-1,is,ee,2
2010,semi-final-1,is,mk,1
2010,semi-final-1,is,sk,5
2010,semi-final-1,is,lv,0
2010,semi-final-1,lv,be,8
2010,semi-final-1,lv,gr,0
2010,semi-final-1,lv,is,2
2010,semi-final-1,lv,pt,7
2010,semi-final-1,lv,rs,3
2010,semi-final-1,lv,al,0
2010,semi-final-1,lv,ru,10
2010,semi-final-1,lv,ba,0
2010,semi-final-1,lv,by,5
2010,semi-final-1,lv,md,0
2010,semi-final-1,lv,fi,6
2010,semi-final-1,lv,mt,1
2010,semi-final-1,lv,pl,4
2010,semi-final-1,lv,ee,12
2010,semi-final-1,lv,mk,0
2010,semi-final-1,lv,sk,0
2010,semi-final-1,lv,lv,0
2010,semi-final-1,mt,be,12
2010,semi-final-1,mt,gr,8
2010,semi-final-1,mt,is,10
2010,semi-final-1,mt,pt,4
2010,semi-final-1,mt,rs,0
2010,semi-final-1,mt,al,6
2010,semi-final-1,mt,ru,1
2010,semi-final-1,mt,ba,3
2010,semi-final-1,mt,by,5
2010,semi-final-1,mt,md,7
2010,semi-final-1,mt,fi,2
2010,semi-final-1,mt,mt,0
2010,semi-final-1,mt,pl,0
2010,semi-final-1,mt,ee,0
2010,semi-final-1,mt,mk,0
2010,semi-final-1,mt,sk,0
2010,semi-final-1,mt,lv,0
2010,semi-final-1,md,be,6
2010,semi-final-1,md,gr,7
2010,semi-final-1,md,is,10
2010,semi-final-1,md,pt,5
2010,semi-final-1,md,rs,3
2010,semi-final-1,md,al,0
2010,semi-final-1,md,ru,12
2010,semi-final-1,md,ba,1
2010,semi-final-1,md,by,8
2010,semi-final-1,md,md,0
2010,semi-final-1,md,fi,0
2010,semi-final-1,md,mt,0
2010,semi-final-1,md,pl,2
2010,semi-final-1,md,ee,0
2010,semi-final-1,md,mk,4
2010,semi-final-1,md,sk,0
2010,semi-final-1,md,lv,0
2010,semi-final-1,mk,be,4
2010,semi-final-1,mk,gr,3
2010,semi-final-1,mk,is,1
2010,semi-final-1,mk,pt,2
2010,semi-final-1,mk,rs,10
2010,semi-final-1,mk,al,12
2010,semi-final-1,mk,ru,0
2010,semi-final-1,mk,ba,8
2010,semi-final-1,mk,by,5
2010,semi-final-1,mk,md,7
2010,semi-final-1,mk,fi,0
2010,semi-final-1,mk,mt,6
2010,semi-final-1,mk,pl,0
2010,semi-final-1,mk,ee,0
2010,semi-final-1,mk,mk,0
2010,semi-final-1,mk,sk,0
2010,semi-final-1,mk,lv,0
2010,semi-final-1,pl,be,12
2010,semi-final-1,pl,gr,7
2010,semi-final-1,pl,is,10
2010,semi-final-1,pl,pt,2
2010,semi-final-1,pl,rs,0
2010,semi-final-1,pl,al,4
2010,semi-final-1,pl,ru,8
2010,semi-final-1,pl,ba,6
2010,semi-final-1,pl,by,3
2010,semi-final-1,pl,md,0
2010,semi-final-1,pl,fi,1
2010,semi-final-1,pl,mt,0
2010,semi-final-1,pl,pl,0
2010,semi-final-1,pl,ee,5
2010,semi-final-1,pl,mk,0
2010,semi-final-1,pl,sk,0
2010,semi-final-1,pl,lv,0
2010,semi-final-1,pt,be,12
2010,semi-final-1,pt,gr,10
2010,semi-final-1,pt,is,6
2010,semi-final-1,pt,pt,0
2010,semi-final-1,pt,rs,2
2010,semi-final-1,pt,al,0
2010,semi-final-1,pt,ru,1
2010,semi-final-1,pt,ba,0
2010,semi-final-1,pt,by,7
2010,semi-final-1,pt,md,8
2010,semi-final-1,pt,fi,0
2010,semi-final-1,pt,mt,3
2010,semi-final-1,pt,pl,0
2010,semi-final-1,pt,ee,4
2010,semi-final-1,pt,mk,0
2010,semi-final-1,pt,sk,5
2010,semi-final-1,pt,lv,0
2010,semi-final-1,ru,be,10
2010,semi-final-1,ru,gr,7
2010,semi-final-1,ru,is,8
2010,semi-final-1,ru,pt,0
2010,semi-final-1,ru,rs,4
2010,semi-final-1,ru,al,0
2010,semi-final-1,ru,ru,0
2010,semi-final-1,ru,ba,2
2010,semi-final-1,ru,by,12
2010,semi-final-1,ru,md,5
2010,semi-final-1,ru,fi,3
2010,semi-final-1,ru,mt,0
2010,semi-final-1,ru,pl,6
2010,semi-final-1,ru,ee,0
2010,semi-final-1,ru,mk,1
2010,semi-final-1,ru,sk,0
2010,semi-final-1,ru,lv,0
2010,semi-final-1,rs,be,7
2010,semi-final-1,rs,gr,10
2010,semi-final-1,rs,is,3
2010,semi-final-1,rs,pt,5
2010,semi-final-1,rs,rs,0
2010,semi-final-1,rs,al,2
2010,semi-final-1,rs,ru,4
2010,semi-final-1,rs,ba,12
2010,semi-final-1,rs,by,0
2010,semi-final-1,rs,md,1
2010,semi-final-1,rs,fi,0
2010,semi-final-1,rs,mt,0
2010,semi-final-1,rs,pl,0
2010,semi-final-1,rs,ee,0
2010,semi-final-1,rs,mk,8
2010,semi-final-1,rs,sk,6
2010,semi-final-1,rs,lv,0
2010,semi-final-1,sk,be,10
2010,semi-final-1,sk,gr,8
2010,semi-final-1,sk,is,7
2010,semi-final-1,sk,pt,4
2010,semi-final-1,sk,rs,6
2010,semi-final-1,sk,al,0
2010,semi-final-1,sk,ru,0
2010,semi-final-1,sk,ba,5
2010,semi-final-1,sk,by,3
2010,semi-final-1,sk,md,0
2010,semi-final-1,sk,fi,2
2010,semi-final-1,sk,mt,12
2010,semi-final-1,sk,pl,0
2010,semi-final-1,sk,ee,0
2010,semi-final-1,sk,mk,1
2010,semi-final-1,sk,sk,0
2010,semi-final-1,sk,lv,0
2010,semi-final-1,es,be,8
2010,semi-final-1,es,gr,10
2010,semi-final-1,es,is,7
2010,semi-final-1,es,pt,12
2010,semi-final-1,es,rs,6
2010,semi-final-1,es,al,4
2010,semi-final-1,es,ru,0
2010,semi-final-1,es,ba,0
2010,semi-final-1,es,by,0
2010,semi-final-1,es,md,5
2010,semi-final-1,es,fi,2
2010,semi-final-1,es,mt,1
2010,semi-final-1,es,pl,3
2010,semi-final-1,es,ee,0
2010,semi-final-1,es,mk,0
2010,semi-final-1,es,sk,0
2010,semi-final-1,es,lv,0
2010,semi-final-2,am,tr,0
2010,semi-final-2,am,az,0
2010,semi-final-2,am,ge,12
2010,semi-final-2,am,ro,4
2010,semi-final-2,am,dk,5
2010,semi-final-2,am,am,0
2010,semi-final-2,am,ua,10
2010,semi-final-2,am,il,8
2010,semi-final-2,am,ie,1
2010,semi-final-2,am,cy,6
2010,semi-final-2,am,se,3
2010,semi-final-2,am,lt,2
2010,semi-final-2,am,hr,7
2010,semi-final-2,am,nl,0
2010,semi-final-2,am,bg,0
2010,semi-final-2,am,si,0
2010,semi-final-2,am,ch,0
2010,semi-final-2,az,tr,12
2010,semi-final-2,az,az,0
2010,semi-final-2,az,ge,10
2010,semi-final-2,az,ro,5
2010,semi-final-2,az,dk,6
2010,semi-final-2,az,am,0
2010,semi-final-2,az,ua,8
2010,semi-final-2,az,il,7
2010,semi-final-2,az,ie,4
2010,semi-final-2,az,cy,3
2010,semi-final-2,az,se,2
2010,semi-final-2,az,lt,0
2010,semi-final-2,az,hr,1
2010,semi-final-2,az,nl,0
2010,semi-final-2,az,bg,0
2010,semi-final-2,az,si,0
2010,semi-final-2,az,ch,0
2010,semi-final-2,bg,tr,12
2010,semi-final-2,bg,az,7
2010,semi-final-2,bg,ge,10
2010,semi-final-2,bg,ro,4
2010,semi-final-2,bg,dk,2
2010,semi-final-2,bg,am,8
2010,semi-final-2,bg,ua,6
2010,semi-final-2,bg,il,1
2010,semi-final-2,bg,ie,0
2010,semi-final-2,bg,cy,5
2010,semi-final-2,bg,se,0
2010,semi-final-2,bg,lt,0
2010,semi-final-2,bg,hr,3
2010,semi-final-2,bg,nl,0
2010,semi-final-2,bg,bg,0
2010,semi-final-2,bg,si,0
2010,semi-final-2,bg,ch,0
2010,semi-final-2,hr,tr,8
2010,semi-final-2,hr,az,10
2010,semi-final-2,hr,ge,7
2010,semi-final-2,hr,ro,0
2010,semi-final-2,hr,dk,4
2010,semi-final-2,hr,am,0
2010,semi-final-2,hr,ua,6
2010,semi-final-2,hr,il,0
2010,semi-final-2,hr,ie,3
2010,semi-final-2,hr,cy,12
2010,semi-final-2,hr,se,2
2010,semi-final-2,hr,lt,1
2010,semi-final-2,hr,hr,0
2010,semi-final-2,hr,nl,0
2010,semi-final-2,hr,bg,0
2010,semi-final-2,hr,si,5
2010,semi-final-2,hr,ch,0
2010,semi-final-2,cy,tr,0
2010,semi-final-2,cy,az,10
2010,semi-final-2,cy,ge,7
2010,semi-final-2,cy,ro,8
2010,semi-final-2,cy,dk,3
2010,semi-final-2,cy,am,12
2010,semi-final-2,cy,ua,6
2010,semi-final-2,cy,il,4
2010,semi-final-2,cy,ie,0
2010,semi-final-2,cy,cy,0
2010,semi-final-2,cy,se,1
2010,semi-final-2,cy,lt,2
2010,semi-final-2,cy,hr,0
2010,semi-final-2,cy,nl,0
2010,semi-final-2,cy,bg,5
2010,semi-final-2,cy,si,0
2010,semi-final-2,cy,ch,0
2010,semi-final-2,dk,tr,10
2010,semi-final-2,dk,az,5
2010,semi-final-2,dk,ge,0
2010,semi-final-2,dk,ro,8
2010,semi-final-2,dk,dk,0
2010,semi-final-2,dk,am,0
2010,semi-final-2,dk,ua,3
2010,semi-final-2,dk,il,0
2010,semi-final-2,dk,ie,6
2010,semi-final-2,dk,cy,7
2010,semi-final-2,dk,se,12
2010,semi-final-2,dk,lt,1
2010,semi-final-2,dk,hr,2
2010,semi-final-2,dk,nl,4
2010,semi-final-2,dk,bg,0
2010,semi-final-2,dk,si,0
2010,semi-final-2,dk,ch,0
2010,semi-final-2,ge,tr,6
2010,semi-final-2,ge,az,12
2010,semi-final-2,ge,ge,0
2010,semi-final-2,ge,ro,4
2010,semi-final-2,ge,dk,3
2010,semi-final-2,ge,am,10
2010,semi-final-2,ge,ua,7
2010,semi-final-2,ge,il,5
2010,semi-final-2,ge,ie,0
2010,semi-final-2,ge,cy,0
2010,semi-final-2,ge,se,0
2010,semi-final-2,ge,lt,8
2010,semi-final-2,ge,hr,0
2010,semi-final-2,ge,nl,1
2010,semi-final-2,ge,bg,0
2010,semi-final-2,ge,si,0
2010,semi-final-2,ge,ch,2
2010,semi-final-2,ie,tr,8
2010,semi-final-2,ie,az,10
2010,semi-final-2,ie,ge,7
2010,semi-final-2,ie,ro,6
2010,semi-final-2,ie,dk,4
2010,semi-final-2,ie,am,0
2010,semi-final-2,ie,ua,2
2010,semi-final-2,ie,il,0
2010,semi-final-2,ie,ie,0
2010,semi-final-2,ie,cy,0
2010,semi-final-2,ie,se,5
2010,semi-final-2,ie,lt,12
2010,semi-final-2,ie,hr,1
2010,semi-final-2,ie,nl,3
2010,semi-final-2,ie,bg,0
2010,semi-final-2,ie,si,0
2010,semi-final-2,ie,ch,0
2010,semi-final-2,il,tr,0
2010,semi-final-2,il,az,5
2010,semi-final-2,il,ge,6
2010,semi-final-2,il,ro,8
2010,semi-final-2,il,dk,7
2010,semi-final-2,il,am,12
2010,semi-final-2,il,ua,2
2010,semi-final-2,il,il,0
2010,semi-final-2,il,ie,3
2010,semi-final-2,il,cy,10
2010,semi-final-2,il,se,0
2010,semi-final-2,il,lt,0
2010,semi-final-2,il,hr,0
2010,semi-final-2,il,nl,4
2010,semi-final-2,il,bg,0
2010,semi-final-2,il,si,1
2010,semi-final-2,il,ch,0
2010,semi-final-2,lt,tr,8
2010,semi-final-2,lt,az,2
2010,semi-final-2,lt,ge,12
2010,semi-final-2,lt,ro,6
2010,semi-final-2,lt,dk,5
2010,semi-final-2,lt,am,1
2010,semi-final-2,lt,ua,10
2010,semi-final-2,lt,il,0
2010,semi-final-2,lt,ie,7
2010,semi-final-2,lt,cy,4
2010,semi-final-2,lt,se,3
2010,semi-final-2,lt,lt,0
2010,semi-final-2,lt,hr,0
2010,semi-final-2,lt,nl,0
2010,semi-final-2,lt,bg,0
2010,semi-final-2,lt,si,0
2010,semi-final-2,lt,ch,0
2010,semi-final-2,nl,tr,7
2010,semi-final-2,nl,az,1
2010,semi-final-2,nl,ge,5
2010,semi-final-2,nl,ro,3
2010,semi-final-2,nl,dk,4
2010,semi-final-2,nl,am,10
2010,semi-final-2,nl,ua,2
2010,semi-final-2,nl,il,12
2010,semi-final-2,nl,ie,8
2010,semi-final-2,nl,cy,0
2010,semi-final-2,nl,se,6
2010,semi-final-2,nl,lt,0
2010,semi-final-2,nl,hr,0
2010,semi-final-2,nl,nl,0
2010,semi-final-2,nl,bg,0
2010,semi-final-2,nl,si,0
2010,semi-final-2,nl,ch,0
2010,semi-final-2,no,tr,1
2010,semi-final-2,no,az,2
2010,semi-final-2,no,ge,0
2010,semi-final-2,no,ro,10
2010,semi-final-2,no,dk,8
2010,semi-final-2,no,am,0
2010,semi-final-2,no,ua,4
2010,semi-final-2,no,il,7
2010,semi-final-2,no,ie,6
2010,semi-final-2,no,cy,0
2010,semi-final-2,no,se,12
2010,semi-final-2,no,lt,5
2010,semi-final-2,no,hr,0
2010,semi-final-2,no,nl,3
2010,semi-final-2,no,bg,0
2010,semi-final-2,no,si,0
2010,semi-final-2,no,ch,0
2010,semi-final-2,ro,tr,7
2010,semi-final-2,ro,az,8
2010,semi-final-2,ro,ge,2
2010,semi-final-2,ro,ro,0
2010,semi-final-2,ro,dk,12
2010,semi-final-2,ro,am,10
2010,semi-final-2,ro,ua,5
2010,semi-final-2,ro,il,3
2010,semi-final-2,ro,ie,4
2010,semi-final-2,ro,cy,6
2010,semi-final-2,ro,se,1
2010,semi-final-2,ro,lt,0
2010,semi-final-2,ro,hr,0
2010,semi-final-2,ro,nl,0
2010,semi-final-2,ro,bg,0
2010,semi-final-2,ro,si,0
2010,semi-final-2,ro,ch,0
2010,semi-final-2,si,tr,3
2010,semi-final-2,si,az,8
2010,semi-final-2,si,ge,7
2010,semi-final-2,si,ro,4
2010,semi-final-2,si,dk,10
2010,semi-final-2,si,am,0
2010,semi-final-2,si,ua,1
2010,semi-final-2,si,il,5
2010,semi-final-2,si,ie,2
2010,semi-final-2,si,cy,0
2010,semi-final-2,si,se,0
2010,semi-final-2,si,lt,0
2010,semi-final-2,si,hr,12
2010,semi-final-2,si,nl,6
2010,semi-final-2,si,bg,0
2010,semi-final-2,si,si,0
2010,semi-final-2,si,ch,0
2010,semi-final-2,se,tr,10
2010,semi-final-2,se,az,3
2010,semi-final-2,se,ge,2
2010,semi-final-2,se,ro,7
2010,semi-final-2,se,dk,12
2010,semi-final-2,se,am,5
2010,semi-final-2,se,ua,0
2010,semi-final-2,se,il,8
2010,semi-final-2,se,ie,0
2010,semi-final-2,se,cy,6
2010,semi-final-2,se,se,0
2010,semi-final-2,se,lt,4
2010,semi-final-2,se,hr,0
2010,semi-final-2,se,nl,1
2010,semi-final-2,se,bg,0
2010,semi-final-2,se,si,0
2010,semi-final-2,se,ch,0
2010,semi-final-2,ch,tr,8
2010,semi-final-2,ch,az,6
2010,semi-final-2,ch,ge,1
2010,semi-final-2,ch,ro,4
2010,semi-final-2,ch,dk,5
2010,semi-final-2,ch,am,3
2010,semi-final-2,ch,ua,0
2010,semi-final-2,ch,il,0
2010,semi-final-2,ch,ie,12
2010,semi-final-2,ch,cy,0
2010,semi-final-2,ch,se,10
2010,semi-final-2,ch,lt,0
2010,semi-final-2,ch,hr,7
2010,semi-final-2,ch,nl,2
2010,semi-final-2,ch,bg,0
2010,semi-final-2,ch,si,0
2010,semi-final-2,ch,ch,0
2010,semi-final-2,tr,tr,0
2010,semi-final-2,tr,az,12
2010,semi-final-2,tr,ge,10
2010,semi-final-2,tr,ro,8
2010,semi-final-2,tr,dk,6
2010,semi-final-2,tr,am,4
2010,semi-final-2,tr,ua,3
2010,semi-final-2,tr,il,0
2010,semi-final-2,tr,ie,1
2010,semi-final-2,tr,cy,0
2010,semi-final-2,tr,se,2
2010,semi-final-2,tr,lt,0
2010,semi-final-2,tr,hr,0
2010,semi-final-2,tr,nl,5
2010,semi-final-2,tr,bg,7
2010,semi-final-2,tr,si,0
2010,semi-final-2,tr,ch,0
2010,semi-final-2,ua,tr,10
2010,semi-final-2,ua,az,12
2010,semi-final-2,ua,ge,7
2010,semi-final-2,ua,ro,3
2010,semi-final-2,ua,dk,5
2010,semi-final-2,ua,am,8
2010,semi-final-2,ua,ua,0
2010,semi-final-2,ua,il,6
2010,semi-final-2,ua,ie,0
2010,semi-final-2,ua,cy,4
2010,semi-final-2,ua,se,0
2010,semi-final-2,ua,lt,2
2010,semi-final-2,ua,hr,0
2010,semi-final-2,ua,nl,0
2010,semi-final-2,ua,bg,1
2010,semi-final-2,ua,si,0
2010,semi-final-2,ua,ch,0
2010,semi-final-2,gb,tr,8
2010,semi-final-2,gb,az,0
2010,semi-final-2,gb,ge,1
2010,semi-final-2,gb,ro,12
2010,semi-final-2,gb,dk,0
2010,semi-final-2,gb,am,0
2010,semi-final-2,gb,ua,2
2010,semi-final-2,gb,il,5
2010,semi-final-2,gb,ie,10
2010,semi-final-2,gb,cy,4
2010,semi-final-2,gb,se,3
2010,semi-final-2,gb,lt,7
2010,semi-final-2,gb,hr,0
2010,semi-final-2,gb,nl,0
2010,semi-final-2,gb,bg,6
2010,semi-final-2,gb,si,0
2010,semi-final-2,gb,ch,0
2011,final,al,az,8
2011,final,al,it,12
2011,final,al,se,0
2011,final,al,ua,3
2011,final,al,dk,0
2011,final,al,ba,7
2011,final,al,gr,10
2011,final,al,ie,0
2011,final,al,ge,0
2011,final,al,de,0
2011,final,al,gb,6
2011,final,al,md,0
2011,final,al,si,0
2011,final,al,rs,1
2011,final,al,fr,2
2011,final,al,ru,4
2011,final,al,ro,0
2011,final,al,at,0
2011,final,al,lt,0
2011,final,al,is,0
2011,final,al,fi,0
2011,final,al,hu,0
2011,final,al,es,5
2011,final,al,ee,0
2011,final,al,ch,0
2011,final,am,az,0
2011,final,am,it,6
2011,final,am,se,4
2011,final,am,ua,12
2011,final,am,dk,0
2011,final,am,ba,0
2011,final,am,gr,7
2011,final,am,ie,0
2011,final,am,ge,10
2011,final,am,de,0
2011,final,am,gb,2
2011,final,am,md,0
2011,final,am,si,0
2011,final,am,rs,1
2011,final,am,fr,5
2011,final,am,ru,8
2011,final,am,ro,0
2011,final,am,at,3
2011,final,am,lt,0
2011,final,am,is,0
2011,final,am,fi,0
2011,final,am,hu,0
2011,final,am,es,0
2011,final,am,ee,0
2011,final,am,ch,0
2011,final,at,az,8
2011,final,at,it,6
2011,final,at,se,0
2011,final,at,ua,0
2011,final,at,dk,0
2011,final,at,ba,12
2011,final,at,gr,0
2011,final,at,ie,4
2011,final,at,ge,0
2011,final,at,de,10
2011,final,at,gb,0
2011,final,at,md,5
2011,final,at,si,3
2011,final,at,rs,7
2011,final,at,fr,0
2011,final,at,ru,0
2011,final,at,ro,1
2011,final,at,at,0
2011,final,at,lt,0
2011,final,at,is,0
2011,final,at,fi,0
2011,final,at,hu,2
2011,final,at,es,0
2011,final,at,ee,0
2011,final,at,ch,0
2011,final,az,az,0
2011,final,az,it,1
2011,final,az,se,3
2011,final,az,ua,12
2011,final,az,dk,0
2011,final,az,ba,0
2011,final,az,gr,8
2011,final,az,ie,0
2011,final,az,ge,10
2011,final,az,de,0
2011,final,az,gb,5
2011,final,az,md,7
2011,final,az,si,0
2011,final,az,rs,0
2011,final,az,fr,0
2011,final,az,ru,4
2011,final,az,ro,6
2011,final,az,at,0
2011,final,az,lt,0
2011,final,az,is,0
2011,final,az,fi,0
2011,final,az,hu,2
2011,final,az,es,0
2011,final,az,ee,0
2011,final,az,ch,0
2011,final,by,az,6
2011,final,by,it,3
2011,final,by,se,4
2011,final,by,ua,10
2011,final,by,dk,1
2011,final,by,ba,0
2011,final,by,gr,0
2011,final,by,ie,0
2011,final,by,ge,12
2011,final,by,de,8
2011,final,by,gb,2
2011,final,by,md,7
2011,final,by,si,0
2011,final,by,rs,0
2011,final,by,fr,0
2011,final,by,ru,5
2011,final,by,ro,0
2011,final,by,at,0
2011,final,by,lt,0
2011,final,by,is,0
2011,final,by,fi,0
2011,final,by,hu,0
2011,final,by,es,0
2011,final,by,ee,0
2011,final,by,ch,0
2011,final,be,az,3
2011,final,be,it,6
2011,final,be,se,4
2011,final,be,ua,0
2011,final,be,dk,0
2011,final,be,ba,0
2011,final,be,gr,8
2011,final,be,ie,7
2011,final,be,ge,0
2011,final,be,de,5
2011,final,be,gb,0
2011,final,be,md,1
2011,final,be,si,0
2011,final,be,rs,0
2011,final,be,fr,12
2011,final,be,ru,0
2011,final,be,ro,10
2011,final,be,at,0
2011,final,be,lt,0
2011,final,be,is,0
2011,final,be,fi,0
2011,final,be,hu,0
2011,final,be,es,0
2011,final,be,ee,2
2011,final,be,ch,0
2011,final,ba,az,8
2011,final,ba,it,6
2011,final,ba,se,5
2011,final,ba,ua,0
2011,final,ba,dk,0
2011,final,ba,ba,0
2011,final,ba,gr,0
2011,final,ba,ie,2
2011,final,ba,ge,0
2011,final,ba,de,3
2011,final,ba,gb,0
2011,final,ba,md,0
2011,final,ba,si,12
2011,final,ba,rs,10
2011,final,ba,fr,4
2011,final,ba,ru,0
2011,final,ba,ro,0
2011,final,ba,at,7
2011,final,ba,lt,0
2011,final,ba,is,1
2011,final,ba,fi,0
2011,final,ba,hu,0
2011,final,ba,es,0
2011,final,ba,ee,0
2011,final,ba,ch,0
2011,final,bg,az,0
2011,final,bg,it,0
2011,final,bg,se,0
2011,final,bg,ua,8
2011,final,bg,dk,7
2011,final,bg,ba,2
2011,final,bg,gr,10
2011,final,bg,ie,3
2011,final,bg,ge,1
2011,final,bg,de,0
2011,final,bg,gb,12
2011,final,bg,md,0
2011,final,bg,si,0
2011,final,bg,rs,0
2011,final,bg,fr,0
2011,final,bg,ru,4
2011,final,bg,ro,6
2011,final,bg,at,5
2011,final,bg,lt,0
2011,final,bg,is,0
2011,final,bg,fi,0
2011,final,bg,hu,0
2011,final,bg,es,0
2011,final,bg,ee,0
2011,final,bg,ch,0
2011,final,hr,az,10
2011,final,hr,it,0
2011,final,hr,se,4
2011,final,hr,ua,5
2011,final,hr,dk,0
2011,final,hr,ba,7
2011,final,hr,gr,0
2011,final,hr,ie,0
2011,final,hr,ge,0
2011,final,hr,de,1
2011,final,hr,gb,0
2011,final,hr,md,0
2011,final,hr,si,12
2011,final,hr,rs,8
2011,final,hr,fr,6
2011,final,hr,ru,0
2011,final,hr,ro,0
2011,final,hr,at,3
2011,final,hr,lt,2
2011,final,hr,is,0
2011,final,hr,fi,0
2011,final,hr,hu,0
2011,final,hr,es,0
2011,final,hr,ee,0
2011,final,hr,ch,0
2011,final,cy,az,8
2011,final,cy,it,1
2011,final,cy,se,10
2011,final,cy,ua,5
2011,final,cy,dk,3
2011,final,cy,ba,0
2011,final,cy,gr,12
2011,final,cy,ie,0
2011,final,cy,ge,0
2011,final,cy,de,0
2011,final,cy,gb,4
2011,final,cy,md,0
2011,final,cy,si,6
2011,final,cy,rs,0
2011,final,cy,fr,7
2011,final,cy,ru,2
2011,final,cy,ro,0
2011,final,cy,at,0
2011,final,cy,lt,0
2011,final,cy,is,0
2011,final,cy,fi,0
2011,final,cy,hu,0
2011,final,cy,es,0
2011,final,cy,ee,0
2011,final,cy,ch,0
2011,final,dk,az,0
2011,final,dk,it,0
2011,final,dk,se,10
2011,final,dk,ua,0
2011,final,dk,dk,0
2011,final,dk,ba,0
2011,final,dk,gr,0
2011,final,dk,ie,12
2011,final,dk,ge,0
2011,final,dk,de,8
2011,final,dk,gb,3
2011,final,dk,md,0
2011,final,dk,si,7
2011,final,dk,rs,0
2011,final,dk,fr,0
2011,final,dk,ru,0
2011,final,dk,ro,4
2011,final,dk,at,1
2011,final,dk,lt,0
2011,final,dk,is,6
2011,final,dk,fi,5
2011,final,dk,hu,0
2011,final,dk,es,0
2011,final,dk,ee,2
2011,final,dk,ch,0
2011,final,ee,az,8
2011,final,ee,it,6
2011,final,ee,se,12
2011,final,ee,ua,0
2011,final,ee,dk,10
2011,final,ee,ba,0
